customer_id,trans_date,tran_amount,response,Month,Year
CS8633,2011-10-01,28,0,10,2011
CS7610,2014-06-24,43,0,6,2014
CS7484,2012-01-05,36,0,1,2012
CS8322,2011-07-25,10,0,7,2011
CS8247,2015-03-09,57,0,3,2015
CS7473,2013-08-26,34,0,8,2013
CS7533,2012-03-02,19,0,3,2012
CS8985,2013-12-10,59,0,12,2013
CS7778,2012-09-15,54,0,9,2012
CS8322,2012-09-03,55,0,9,2012
CS8951,2011-11-17,51,0,11,2011
CS8344,2012-01-21,16,0,1,2012
CS7812,2012-05-07,73,0,5,2012
CS8277,2013-12-10,47,0,12,2013
CS7890,2012-02-05,51,0,2,2012
CS7980,2013-11-16,46,0,11,2013
CS8978,2014-01-13,49,0,1,2014
CS8430,2013-11-02,62,1,11,2013
CS8455,2012-11-24,74,0,11,2012
CS7508,2013-08-23,47,0,8,2013
CS8042,2013-08-27,77,0,8,2013
CS8751,2014-01-22,42,0,1,2014
CS7461,2012-07-28,25,0,7,2012
CS7524,2013-01-08,33,0,1,2013
CS8797,2014-02-15,15,0,2,2014
CS7759,2013-01-20,22,0,1,2013
CS7598,2013-09-17,18,0,9,2013
CS8736,2013-03-27,50,0,3,2013
CS7530,2014-01-01,74,0,1,2014
CS8390,2013-08-14,19,0,8,2013
CS7932,2013-06-07,46,0,6,2013
CS8937,2014-04-22,51,0,4,2014
CS8261,2012-02-16,60,0,2,2012
CS7962,2012-10-23,60,0,10,2012
CS7447,2015-03-11,43,0,3,2015
CS7665,2011-07-11,73,0,7,2011
CS7721,2013-03-25,73,0,3,2013
CS7681,2014-11-23,20,0,11,2014
CS8996,2012-09-29,34,0,9,2012
CS8715,2014-04-16,42,0,4,2014
CS8715,2012-01-15,43,0,1,2012
CS7439,2012-05-16,79,0,5,2012
CS8770,2014-10-03,48,0,10,2014
CS7713,2014-04-24,37,0,4,2014
CS7432,2011-11-08,51,0,11,2011
CS8128,2011-06-22,58,0,6,2011
CS8120,2014-05-20,63,0,5,2014
CS8685,2014-01-09,33,0,1,2014
CS8424,2011-09-11,18,0,9,2011
CS7700,2013-09-04,77,0,9,2013
CS8770,2012-05-09,43,0,5,2012
CS7880,2014-01-28,60,0,1,2014
CS8506,2014-09-09,18,0,9,2014
CS8554,2014-02-21,60,0,2,2014
CS7889,2013-12-10,50,0,12,2013
CS8850,2012-11-14,36,0,11,2012
CS8624,2015-01-13,76,0,1,2015
CS8516,2012-05-06,20,0,5,2012
CS8055,2011-06-29,64,0,6,2011
CS7787,2013-10-25,44,0,10,2013
CS8557,2011-09-15,78,0,9,2011
CS7996,2014-08-23,65,0,8,2014
CS7898,2013-03-28,68,0,3,2013
CS7268,2014-11-13,68,0,11,2014
CS8519,2012-07-08,68,0,7,2012
CS8545,2014-07-13,24,0,7,2014
CS8878,2013-03-11,34,0,3,2013
CS7256,2014-08-15,23,0,8,2014
CS7938,2014-04-19,26,0,4,2014
CS8071,2011-07-24,11,0,7,2011
CS7770,2013-03-11,21,0,3,2013
CS7635,2013-07-30,18,0,7,2013
CS8852,2013-11-30,13,0,11,2013
CS8702,2014-02-18,73,0,2,2014
CS8115,2013-01-13,73,0,1,2013
CS7282,2014-01-04,78,0,1,2014
CS7847,2012-10-01,25,0,10,2012
CS7142,2014-10-06,74,1,10,2014
CS7714,2014-12-24,41,0,12,2014
CS8682,2012-06-17,65,0,6,2012
CS7337,2012-05-07,15,0,5,2012
CS8771,2011-10-01,76,0,10,2011
CS8781,2011-06-13,33,0,6,2011
CS7696,2012-01-24,69,0,1,2012
CS8423,2011-05-22,49,0,5,2011
CS7781,2014-09-08,47,0,9,2014
CS8776,2012-04-18,36,0,4,2012
CS7600,2012-12-17,16,0,12,2012
CS7182,2013-04-05,59,1,4,2013
CS8110,2012-04-16,36,0,4,2012
CS8065,2014-04-03,15,0,4,2014
CS7702,2014-06-09,10,0,6,2014
CS7450,2012-09-27,69,0,9,2012
CS8402,2011-11-23,70,0,11,2011
CS8758,2012-06-02,37,0,6,2012
CS8413,2014-02-17,51,0,2,2014
CS8310,2015-01-25,47,1,1,2015
CS7547,2014-07-27,60,0,7,2014
CS7414,2013-02-13,32,0,2,2013
CS7403,2014-12-06,42,0,12,2014
CS7990,2013-01-20,49,0,1,2013
CS8011,2012-03-01,15,0,3,2012
CS8885,2014-08-13,55,0,8,2014
CS7633,2013-06-26,71,0,6,2013
CS8604,2011-08-22,63,0,8,2011
CS7426,2011-08-11,65,0,8,2011
CS7651,2013-11-16,40,0,11,2013
CS8131,2014-03-05,35,0,3,2014
CS8478,2012-07-22,54,0,7,2012
CS8173,2013-03-01,40,0,3,2013
CS8421,2013-11-01,15,0,11,2013
CS7452,2011-12-05,27,0,12,2011
CS8730,2013-07-10,63,0,7,2013
CS8454,2014-03-12,77,0,3,2014
CS8566,2013-07-10,44,0,7,2013
CS7236,2013-03-29,18,0,3,2013
CS8562,2014-08-19,57,0,8,2014
CS8601,2012-05-11,11,0,5,2012
CS8714,2014-08-28,48,0,8,2014
CS7551,2013-11-08,39,0,11,2013
CS7893,2014-01-06,40,0,1,2014
CS7279,2012-02-05,11,0,2,2012
CS7422,2014-09-14,58,0,9,2014
CS8864,2012-06-28,21,0,6,2012
CS7927,2014-06-10,33,0,6,2014
CS8589,2012-07-10,79,0,7,2012
CS8378,2014-12-29,63,0,12,2014
CS8163,2013-11-10,70,0,11,2013
CS8213,2011-09-21,53,0,9,2011
CS8019,2012-07-25,50,0,7,2012
CS8463,2014-01-04,29,0,1,2014
CS8874,2012-10-14,78,0,10,2012
CS8552,2015-01-12,37,0,1,2015
CS8777,2013-05-30,73,0,5,2013
CS8014,2012-10-08,35,0,10,2012
CS8755,2012-09-05,19,0,9,2012
CS8475,2012-03-01,71,0,3,2012
CS8280,2013-03-30,79,0,3,2013
CS7995,2014-05-15,17,0,5,2014
CS7272,2014-06-18,78,0,6,2014
CS7158,2012-03-06,28,0,3,2012
CS7733,2014-05-15,16,0,5,2014
CS7160,2012-01-20,52,0,1,2012
CS7660,2012-10-15,60,0,10,2012
CS7614,2014-07-14,33,0,7,2014
CS7505,2012-04-10,52,0,4,2012
CS7933,2014-10-03,61,0,10,2014
CS7788,2013-10-06,76,0,10,2013
CS7502,2012-01-16,70,0,1,2012
CS7722,2012-02-08,66,0,2,2012
CS8031,2013-07-31,76,0,7,2013
CS7521,2011-08-22,22,0,8,2011
CS7190,2011-06-12,22,0,6,2011
CS7341,2015-01-07,28,0,1,2015
CS8137,2013-11-23,29,0,11,2013
CS8866,2014-08-17,26,0,8,2014
CS7859,2012-08-11,72,0,8,2012
CS8397,2012-07-31,43,0,7,2012
CS7835,2014-08-20,36,0,8,2014
CS8914,2013-09-27,40,0,9,2013
CS7406,2011-09-09,23,0,9,2011
CS8878,2011-07-20,22,0,7,2011
CS8560,2011-10-29,49,0,10,2011
CS7653,2014-07-18,58,0,7,2014
CS7473,2014-01-26,32,0,1,2014
CS7979,2011-08-30,54,0,8,2011
CS8410,2013-07-09,31,0,7,2013
CS7191,2012-09-17,25,0,9,2012
CS8877,2014-03-12,37,0,3,2014
CS7642,2015-02-10,37,0,2,2015
CS8010,2013-02-14,72,0,2,2013
CS8314,2014-03-28,47,0,3,2014
CS7695,2014-08-12,53,0,8,2014
CS7203,2012-07-20,35,0,7,2012
CS7162,2014-01-31,30,0,1,2014
CS7954,2015-01-24,42,0,1,2015
CS8894,2011-05-25,29,0,5,2011
CS7559,2012-10-25,39,0,10,2012
CS7168,2013-02-20,41,0,2,2013
CS8552,2012-05-19,52,0,5,2012
CS7232,2014-01-29,60,0,1,2014
CS7865,2012-04-09,13,0,4,2012
CS7295,2013-11-06,54,0,11,2013
CS7213,2011-10-02,78,0,10,2011
CS8661,2013-06-15,56,0,6,2013
CS7436,2012-12-22,39,0,12,2012
CS7928,2013-07-22,10,0,7,2013
CS7155,2011-11-27,41,0,11,2011
CS7832,2014-07-17,58,0,7,2014
CS8719,2013-06-01,74,0,6,2013
CS7847,2014-08-15,77,0,8,2014
CS8184,2011-11-02,55,0,11,2011
CS7385,2012-08-16,24,0,8,2012
CS7757,2013-12-01,68,0,12,2013
CS7663,2014-10-05,22,0,10,2014
CS7904,2011-11-27,13,0,11,2011
CS7997,2013-05-09,21,0,5,2013
CS8956,2012-01-11,79,0,1,2012
CS7734,2013-11-09,74,0,11,2013
CS8723,2012-06-13,33,0,6,2012
CS7943,2012-11-24,25,0,11,2012
CS7688,2013-07-21,61,0,7,2013
CS7173,2014-05-07,16,0,5,2014
CS7850,2013-02-24,41,0,2,2013
CS8269,2013-04-03,24,0,4,2013
CS8952,2012-08-26,79,0,8,2012
CS7587,2012-09-07,64,0,9,2012
CS8638,2015-02-26,62,0,2,2015
CS7282,2014-08-04,41,0,8,2014
CS8209,2013-07-22,53,0,7,2013
CS8869,2011-11-07,74,0,11,2011
CS8789,2014-08-17,32,0,8,2014
CS7598,2013-01-24,72,0,1,2013
CS8953,2011-12-31,35,0,12,2011
CS7857,2014-04-21,43,0,4,2014
CS8502,2011-12-10,65,0,12,2011
CS7363,2014-08-27,74,0,8,2014
CS7407,2013-10-28,28,0,10,2013
CS8266,2014-11-22,58,0,11,2014
CS7976,2014-12-18,71,0,12,2014
CS8433,2011-06-03,33,0,6,2011
CS7557,2014-05-18,21,0,5,2014
CS7522,2012-08-22,18,0,8,2012
CS8823,2011-12-17,72,0,12,2011
CS8152,2014-12-17,46,0,12,2014
CS7439,2012-04-29,75,0,4,2012
CS7192,2013-11-19,42,0,11,2013
CS8073,2011-07-31,64,0,7,2011
CS8744,2014-04-19,55,0,4,2014
CS7486,2011-11-24,14,0,11,2011
CS8112,2011-06-20,61,0,6,2011
CS8047,2014-10-28,19,0,10,2014
CS8113,2012-03-09,33,0,3,2012
CS7213,2014-11-09,39,0,11,2014
CS8128,2012-09-10,15,0,9,2012
CS8515,2013-11-20,75,0,11,2013
CS8850,2014-12-12,56,0,12,2014
CS7697,2012-08-23,27,0,8,2012
CS8531,2012-10-31,41,0,10,2012
CS8067,2013-08-24,18,0,8,2013
CS8141,2014-08-16,60,0,8,2014
CS8195,2012-10-27,75,0,10,2012
CS8589,2013-07-29,42,0,7,2013
CS8316,2015-01-05,63,1,1,2015
CS8865,2011-10-31,76,0,10,2011
CS8651,2013-04-25,17,0,4,2013
CS8955,2012-05-24,67,0,5,2012
CS8321,2013-03-03,73,0,3,2013
CS7135,2013-01-05,69,0,1,2013
CS8160,2013-06-02,19,0,6,2013
CS7936,2014-11-11,19,0,11,2014
CS8091,2012-08-02,10,0,8,2012
CS7665,2012-07-17,53,0,7,2012
CS8898,2013-11-26,58,0,11,2013
CS7307,2012-07-15,70,0,7,2012
CS8948,2012-04-15,48,0,4,2012
CS7114,2014-09-01,69,0,9,2014
CS7302,2014-08-27,65,0,8,2014
CS8708,2013-08-18,25,0,8,2013
CS8870,2011-09-16,30,0,9,2011
CS7506,2014-07-30,40,0,7,2014
CS7904,2012-08-12,22,0,8,2012
CS7975,2014-06-30,47,0,6,2014
CS7601,2013-04-24,13,0,4,2013
CS7461,2013-11-29,43,0,11,2013
CS7721,2011-10-29,68,0,10,2011
CS8741,2014-09-06,51,0,9,2014
CS7233,2013-12-06,64,0,12,2013
CS8968,2011-06-11,13,0,6,2011
CS7392,2012-07-11,31,0,7,2012
CS8686,2011-09-04,22,0,9,2011
CS7512,2012-01-14,43,0,1,2012
CS8817,2013-03-14,65,0,3,2013
CS7573,2012-08-21,17,0,8,2012
CS8663,2014-10-22,76,0,10,2014
CS8046,2015-01-15,58,0,1,2015
CS7909,2013-09-05,51,0,9,2013
CS8519,2015-01-24,70,0,1,2015
CS8681,2014-12-16,37,0,12,2014
CS7382,2012-01-30,42,0,1,2012
CS7762,2012-08-02,13,0,8,2012
CS7469,2015-01-26,46,0,1,2015
CS7340,2014-03-19,16,0,3,2014
CS7567,2014-06-03,77,0,6,2014
CS7729,2014-12-29,55,0,12,2014
CS7612,2015-01-30,78,0,1,2015
CS7701,2012-11-24,48,0,11,2012
CS7939,2013-12-21,64,0,12,2013
CS7190,2011-12-15,51,0,12,2011
CS8748,2013-05-07,34,0,5,2013
CS7511,2013-07-19,70,0,7,2013
CS8767,2012-07-21,55,0,7,2012
CS8800,2013-06-07,15,0,6,2013
CS8508,2011-10-09,53,0,10,2011
CS8202,2012-09-02,64,0,9,2012
CS8572,2012-04-03,33,0,4,2012
CS7752,2013-08-07,29,0,8,2013
CS8476,2011-10-27,75,0,10,2011
CS8743,2013-06-01,59,0,6,2013
CS7998,2013-05-27,26,0,5,2013
CS7379,2011-05-29,78,0,5,2011
CS7890,2014-01-16,75,0,1,2014
CS8062,2013-11-25,19,0,11,2013
CS7238,2013-10-19,38,0,10,2013
CS7365,2013-12-27,29,0,12,2013
CS7208,2011-06-23,14,0,6,2011
CS8210,2014-11-25,35,0,11,2014
CS8550,2012-04-12,23,0,4,2012
CS7772,2013-08-08,16,0,8,2013
CS8123,2012-06-26,59,0,6,2012
CS8590,2014-08-13,78,0,8,2014
CS7545,2014-08-03,30,0,8,2014
CS7981,2014-11-07,66,0,11,2014
CS8615,2013-08-07,60,0,8,2013
CS7398,2011-08-23,63,0,8,2011
CS7753,2014-12-20,11,0,12,2014
CS8142,2012-12-18,71,0,12,2012
CS7438,2012-01-14,77,0,1,2012
CS8810,2014-07-04,33,0,7,2014
CS7599,2012-09-22,16,0,9,2012
CS7238,2012-07-18,45,0,7,2012
CS8774,2011-12-04,16,0,12,2011
CS7375,2014-06-05,69,0,6,2014
CS7646,2012-07-29,29,0,7,2012
CS8369,2012-07-13,26,0,7,2012
CS7243,2012-07-21,20,0,7,2012
CS7213,2014-05-26,74,0,5,2014
CS8984,2012-05-08,57,0,5,2012
CS7839,2012-06-09,61,0,6,2012
CS7716,2011-11-02,53,0,11,2011
CS8564,2014-03-30,48,0,3,2014
CS7381,2013-09-20,72,0,9,2013
CS8873,2012-05-06,32,0,5,2012
CS8961,2012-04-10,60,0,4,2012
CS8722,2012-08-03,40,0,8,2012
CS8839,2014-09-06,43,0,9,2014
CS8444,2013-02-24,45,0,2,2013
CS7375,2011-09-27,25,0,9,2011
CS8824,2014-12-09,71,0,12,2014
CS8935,2013-07-29,62,0,7,2013
CS7658,2011-07-17,37,0,7,2011
CS8744,2013-08-27,43,0,8,2013
CS7705,2013-01-03,51,0,1,2013
CS8892,2013-06-03,23,0,6,2013
CS7240,2011-08-27,39,0,8,2011
CS7719,2011-11-18,18,0,11,2011
CS8640,2015-01-28,11,0,1,2015
CS7815,2012-06-15,47,0,6,2012
CS7252,2014-08-17,33,0,8,2014
CS7762,2014-09-26,74,0,9,2014
CS8452,2012-07-05,64,0,7,2012
CS7912,2014-01-17,46,0,1,2014
CS7372,2011-07-12,41,0,7,2011
CS8356,2012-01-02,38,0,1,2012
CS8396,2012-09-13,77,0,9,2012
CS8405,2012-05-02,56,0,5,2012
CS8548,2012-06-06,38,0,6,2012
CS8392,2011-12-31,64,0,12,2011
CS7944,2012-01-27,68,0,1,2012
CS7672,2014-02-15,70,0,2,2014
CS8514,2014-08-31,49,0,8,2014
CS8944,2012-11-17,56,0,11,2012
CS8321,2012-11-30,70,0,11,2012
CS8019,2012-06-03,37,0,6,2012
CS7255,2014-01-31,66,0,1,2014
CS8184,2012-11-02,55,0,11,2012
CS7183,2011-11-05,60,0,11,2011
CS7908,2014-02-19,72,0,2,2014
CS7886,2012-07-13,19,0,7,2012
CS7940,2011-07-12,49,1,7,2011
CS8943,2012-08-17,64,0,8,2012
CS8101,2014-09-30,57,0,9,2014
CS8293,2014-11-19,32,0,11,2014
CS7289,2013-06-06,18,0,6,2013
CS7861,2013-03-13,73,1,3,2013
CS8811,2014-06-13,60,0,6,2014
CS8864,2014-05-24,12,0,5,2014
CS7906,2014-06-24,10,0,6,2014
CS7740,2013-11-30,40,0,11,2013
CS7798,2012-04-16,46,0,4,2012
CS8723,2013-01-13,51,0,1,2013
CS8116,2013-08-24,61,0,8,2013
CS7437,2014-10-02,14,0,10,2014
CS8757,2014-07-29,10,0,7,2014
CS8550,2014-11-07,31,0,11,2014
CS8835,2013-02-11,61,0,2,2013
CS8285,2014-09-03,56,0,9,2014
CS8531,2011-11-29,21,0,11,2011
CS8138,2012-03-26,79,0,3,2012
CS8986,2013-06-05,33,0,6,2013
CS8998,2012-07-27,66,0,7,2012
CS8285,2013-05-09,10,0,5,2013
CS7553,2012-09-14,44,0,9,2012
CS8415,2014-01-11,32,0,1,2014
CS8454,2012-08-16,34,0,8,2012
CS7880,2011-10-23,19,0,10,2011
CS8926,2011-11-01,69,0,11,2011
CS8300,2013-11-03,36,0,11,2013
CS8061,2013-10-29,46,0,10,2013
CS7526,2014-05-16,76,0,5,2014
CS7573,2014-11-29,64,0,11,2014
CS7646,2011-11-04,21,0,11,2011
CS7330,2014-05-12,62,0,5,2014
CS7240,2014-07-01,13,0,7,2014
CS7468,2013-01-14,30,0,1,2013
CS8116,2012-10-17,65,0,10,2012
CS8612,2014-09-26,55,0,9,2014
CS8197,2012-04-13,62,0,4,2012
CS8266,2014-11-21,20,0,11,2014
CS7879,2014-04-01,25,0,4,2014
CS8975,2014-08-18,47,0,8,2014
CS8433,2013-12-13,79,0,12,2013
CS7406,2012-04-27,74,0,4,2012
CS7476,2012-05-14,29,0,5,2012
CS7260,2014-07-29,61,0,7,2014
CS7453,2014-11-04,54,0,11,2014
CS7282,2012-08-16,25,0,8,2012
CS7386,2012-02-02,68,0,2,2012
CS7613,2014-11-09,55,0,11,2014
CS8233,2012-08-13,60,0,8,2012
CS7535,2014-12-16,49,0,12,2014
CS8529,2012-02-18,54,0,2,2012
CS7831,2014-05-10,52,0,5,2014
CS7363,2011-06-05,32,0,6,2011
CS7212,2014-01-17,56,0,1,2014
CS7499,2015-01-30,39,0,1,2015
CS7185,2012-01-09,36,0,1,2012
CS8241,2013-06-22,71,0,6,2013
CS8423,2013-07-22,38,0,7,2013
CS8436,2012-04-21,69,0,4,2012
CS8194,2011-12-19,60,0,12,2011
CS7683,2015-03-02,48,0,3,2015
CS7189,2011-08-09,64,0,8,2011
CS8031,2013-09-17,26,0,9,2013
CS7149,2014-03-01,62,0,3,2014
CS8010,2014-01-13,48,0,1,2014
CS7676,2014-05-17,32,0,5,2014
CS8316,2013-06-13,37,1,6,2013
CS8620,2012-12-06,16,0,12,2012
CS8035,2011-05-17,67,0,5,2011
CS7926,2014-10-19,35,0,10,2014
CS8450,2013-04-07,43,0,4,2013
CS8559,2012-11-29,43,0,11,2012
CS8254,2013-09-01,21,0,9,2013
CS7515,2011-06-23,52,0,6,2011
CS7609,2011-09-24,73,0,9,2011
CS8197,2013-04-20,34,0,4,2013
CS7773,2014-03-05,68,1,3,2014
CS7121,2014-01-05,68,0,1,2014
CS7154,2013-08-24,42,0,8,2013
CS8156,2014-06-15,64,0,6,2014
CS8441,2012-03-10,79,0,3,2012
CS8167,2013-05-04,49,1,5,2013
CS7919,2013-06-11,10,0,6,2013
CS7452,2011-06-01,58,0,6,2011
CS8117,2011-07-14,13,0,7,2011
CS7617,2013-01-21,56,0,1,2013
CS7463,2012-03-24,25,0,3,2012
CS8431,2013-08-09,27,0,8,2013
CS8058,2014-07-30,31,0,7,2014
CS8313,2011-06-13,37,0,6,2011
CS7543,2013-09-10,56,0,9,2013
CS8887,2014-12-19,51,0,12,2014
CS7500,2013-02-05,57,0,2,2013
CS7115,2012-01-06,55,0,1,2012
CS7868,2014-10-26,21,0,10,2014
CS7160,2014-06-04,56,0,6,2014
CS7917,2013-01-09,12,0,1,2013
CS7499,2012-01-06,17,0,1,2012
CS8334,2011-06-21,47,0,6,2011
CS7745,2012-02-13,28,0,2,2012
CS7996,2013-04-06,26,0,4,2013
CS8958,2011-09-08,13,0,9,2011
CS8336,2011-07-08,31,0,7,2011
CS8056,2014-01-08,51,0,1,2014
CS7799,2013-12-12,18,0,12,2013
CS7872,2012-06-13,45,0,6,2012
CS8127,2014-08-03,15,0,8,2014
CS8541,2014-02-06,45,1,2,2014
CS8830,2014-03-19,51,0,3,2014
CS7864,2011-08-24,25,0,8,2011
CS8359,2013-06-21,69,0,6,2013
CS7539,2012-08-29,23,0,8,2012
CS7693,2012-10-29,44,0,10,2012
CS7480,2013-10-12,33,0,10,2013
CS8853,2014-12-20,23,0,12,2014
CS7136,2012-04-17,44,0,4,2012
CS8090,2011-10-20,15,0,10,2011
CS7836,2011-12-19,50,0,12,2011
CS7929,2011-06-26,51,0,6,2011
CS7961,2013-11-08,41,0,11,2013
CS8751,2012-04-08,69,0,4,2012
CS7767,2011-06-16,14,0,6,2011
CS7688,2012-10-31,40,0,10,2012
CS7506,2013-03-15,35,0,3,2013
CS7321,2013-06-02,12,0,6,2013
CS8891,2013-07-09,33,0,7,2013
CS7473,2013-03-05,21,0,3,2013
CS8672,2013-05-09,48,0,5,2013
CS7366,2012-04-13,49,0,4,2012
CS8423,2014-10-09,49,0,10,2014
CS7236,2011-06-08,24,0,6,2011
CS8343,2011-11-23,68,0,11,2011
CS8232,2011-08-26,52,0,8,2011
CS7654,2013-08-01,47,0,8,2013
CS8058,2012-03-26,42,0,3,2012
CS7750,2014-11-18,43,0,11,2014
CS7509,2012-01-30,68,1,1,2012
CS8980,2013-06-22,42,0,6,2013
CS7921,2013-02-25,19,0,2,2013
CS8507,2014-08-16,51,0,8,2014
CS8134,2011-10-30,53,0,10,2011
CS7461,2011-07-10,29,0,7,2011
CS7320,2011-12-16,27,1,12,2011
CS7447,2014-06-16,62,0,6,2014
CS7820,2015-01-31,46,0,1,2015
CS8783,2011-08-04,61,0,8,2011
CS7803,2014-07-09,45,0,7,2014
CS7767,2013-07-13,37,0,7,2013
CS8942,2011-09-07,73,0,9,2011
CS8727,2014-11-28,13,0,11,2014
CS7746,2012-04-25,71,0,4,2012
CS8914,2014-01-14,36,0,1,2014
CS7202,2013-06-24,53,0,6,2013
CS8821,2011-07-26,75,0,7,2011
CS7986,2011-08-29,69,0,8,2011
CS8261,2012-12-06,45,0,12,2012
CS8655,2013-07-04,16,0,7,2013
CS8672,2011-08-24,77,0,8,2011
CS8937,2014-07-08,72,0,7,2014
CS8310,2015-02-16,64,1,2,2015
CS7865,2013-04-08,36,0,4,2013
CS7788,2012-05-05,13,0,5,2012
CS7785,2012-04-15,56,0,4,2012
CS8299,2012-10-26,10,0,10,2012
CS7257,2014-05-26,59,0,5,2014
CS7813,2011-12-18,22,0,12,2011
CS8687,2014-03-12,49,0,3,2014
CS7855,2011-07-02,48,0,7,2011
CS7524,2013-02-26,12,0,2,2013
CS7466,2013-07-29,70,0,7,2013
CS8420,2013-07-18,50,0,7,2013
CS7847,2013-11-21,44,0,11,2013
CS7314,2012-09-20,24,0,9,2012
CS8263,2013-12-13,29,0,12,2013
CS7363,2013-01-22,42,0,1,2013
CS7514,2012-02-10,63,0,2,2012
CS7906,2014-07-16,45,0,7,2014
CS7819,2014-01-06,46,0,1,2014
CS8284,2014-01-15,74,0,1,2014
CS7265,2014-04-14,56,0,4,2014
CS7262,2012-05-06,60,0,5,2012
CS7959,2013-03-15,27,0,3,2013
CS8998,2012-01-24,79,0,1,2012
CS8061,2014-07-16,42,0,7,2014
CS8118,2014-06-06,45,0,6,2014
CS7802,2013-09-17,18,0,9,2013
CS8886,2014-11-21,12,0,11,2014
CS7397,2013-05-16,50,0,5,2013
CS8437,2014-07-30,32,0,7,2014
CS7675,2011-10-25,20,0,10,2011
CS7542,2013-12-13,17,0,12,2013
CS8961,2014-06-15,48,0,6,2014
CS8948,2013-01-14,42,0,1,2013
CS7140,2013-02-01,60,0,2,2013
CS7736,2013-12-15,59,0,12,2013
CS8421,2013-08-19,25,0,8,2013
CS7334,2013-07-04,53,0,7,2013
CS7366,2013-04-10,19,0,4,2013
CS7425,2011-07-31,52,0,7,2011
CS8844,2014-09-08,30,0,9,2014
CS8776,2012-01-23,41,0,1,2012
CS8382,2014-05-10,38,0,5,2014
CS8245,2014-04-07,22,0,4,2014
CS7337,2011-11-23,37,0,11,2011
CS8840,2012-11-29,69,0,11,2012
CS7764,2013-10-19,59,0,10,2013
CS7399,2012-10-01,67,0,10,2012
CS7391,2013-07-28,68,0,7,2013
CS7149,2012-01-10,34,0,1,2012
CS7493,2014-03-15,66,0,3,2014
CS8934,2012-04-19,46,0,4,2012
CS8359,2011-12-06,35,0,12,2011
CS8947,2011-11-23,40,0,11,2011
CS8288,2014-10-04,54,0,10,2014
CS8990,2012-03-06,17,0,3,2012
CS7977,2014-06-08,20,0,6,2014
CS7840,2013-05-08,65,0,5,2013
CS7332,2011-06-16,74,0,6,2011
CS8980,2012-04-29,62,0,4,2012
CS8487,2012-08-09,33,0,8,2012
CS8685,2011-12-30,35,0,12,2011
CS8423,2015-03-01,60,0,3,2015
CS7609,2012-07-09,78,0,7,2012
CS7316,2014-05-24,14,0,5,2014
CS8508,2011-08-19,66,0,8,2011
CS7245,2011-12-21,64,0,12,2011
CS7897,2012-02-29,65,0,2,2012
CS8817,2014-01-10,15,0,1,2014
CS7343,2015-01-08,45,0,1,2015
CS7627,2011-08-04,55,0,8,2011
CS7713,2014-07-20,37,0,7,2014
CS7763,2014-12-27,51,0,12,2014
CS7587,2014-11-01,75,0,11,2014
CS8614,2011-11-27,44,0,11,2011
CS7541,2014-06-27,44,1,6,2014
CS7619,2015-03-05,48,0,3,2015
CS8513,2014-07-31,50,1,7,2014
CS7947,2014-04-19,73,0,4,2014
CS8403,2012-06-30,64,0,6,2012
CS7352,2014-04-02,13,0,4,2014
CS8300,2012-05-11,63,0,5,2012
CS7674,2014-11-22,27,0,11,2014
CS8375,2011-06-22,53,0,6,2011
CS8876,2013-08-14,20,0,8,2013
CS7988,2011-07-16,45,0,7,2011
CS8368,2013-05-22,38,0,5,2013
CS8883,2013-05-05,58,0,5,2013
CS7473,2011-08-23,10,0,8,2011
CS7876,2014-12-07,47,0,12,2014
CS7607,2012-12-14,35,0,12,2012
CS7707,2014-10-15,11,0,10,2014
CS7394,2013-01-28,22,0,1,2013
CS8188,2012-11-13,11,0,11,2012
CS7193,2011-07-04,68,0,7,2011
CS7432,2014-06-09,25,0,6,2014
CS8991,2011-12-20,13,0,12,2011
CS7149,2012-10-14,37,0,10,2012
CS8638,2014-05-22,35,0,5,2014
CS7215,2012-01-22,17,0,1,2012
CS8455,2013-11-17,78,0,11,2013
CS8941,2014-05-08,72,0,5,2014
CS7729,2011-10-16,53,0,10,2011
CS8828,2015-01-26,17,0,1,2015
CS7734,2013-01-22,30,0,1,2013
CS8937,2014-03-22,66,0,3,2014
CS7991,2011-06-28,59,0,6,2011
CS7671,2014-03-29,65,0,3,2014
CS7431,2013-09-26,65,0,9,2013
CS8268,2011-09-09,51,0,9,2011
CS8145,2011-05-29,60,0,5,2011
CS7230,2013-08-02,47,0,8,2013
CS7181,2014-09-10,43,0,9,2014
CS7207,2014-03-25,29,0,3,2014
CS8347,2012-03-19,79,0,3,2012
CS8552,2013-07-31,10,0,7,2013
CS8462,2013-06-18,36,0,6,2013
CS8050,2011-08-27,13,0,8,2011
CS8237,2013-06-09,49,0,6,2013
CS8825,2013-11-03,60,0,11,2013
CS8167,2014-12-04,56,1,12,2014
CS7979,2013-04-07,30,0,4,2013
CS8731,2012-06-21,41,0,6,2012
CS8075,2013-03-22,50,0,3,2013
CS7684,2014-05-18,61,0,5,2014
CS8103,2013-04-05,60,0,4,2013
CS8221,2013-12-01,30,0,12,2013
CS7274,2014-03-20,41,0,3,2014
CS7336,2013-10-27,47,0,10,2013
CS7291,2015-03-16,65,0,3,2015
CS7161,2015-03-12,38,0,3,2015
CS8623,2014-07-16,30,0,7,2014
CS7563,2013-06-08,78,0,6,2013
CS7454,2013-10-01,74,0,10,2013
CS8973,2013-06-23,42,0,6,2013
